"","tourney_name","surface","player","seed","ace","df","svperc","firstwon","secondwon","tour","result"
"957","Beijing","Hard","Ekaterina Alexandrova",NA,1,8,58.3333333333333,65.7142857142857,40,"WTA","win"
"958","Beijing","Hard","Yulia Putintseva",NA,0,1,68.75,66.6666666666667,66.6666666666667,"WTA","win"
"959","Beijing","Hard","Saisai Zheng",NA,1,2,68.6440677966102,62.962962962963,45.9459459459459,"WTA","win"
"960","Beijing","Hard","Belinda Bencic","9",3,5,50.8196721311475,70.9677419354839,43.3333333333333,"WTA","win"
"961","Beijing","Hard","Kristina Mladenovic",NA,2,2,60.8695652173913,78.5714285714286,38.8888888888889,"WTA","win"
"962","Beijing","Hard","Elina Svitolina","3",2,5,59.375,71.9298245614035,43.5897435897436,"WTA","win"
"963","Beijing","Hard","Sofia Kenin","15",5,5,70.2702702702703,71.1538461538462,31.8181818181818,"WTA","win"
"964","Beijing","Hard","Dayana Yastremska",NA,4,4,60,66.6666666666667,66.6666666666667,"WTA","win"
"965","Beijing","Hard","Kiki Bertens","8",10,5,58.4158415841584,69.4915254237288,47.6190476190476,"WTA","win"
"966","Beijing","Hard","Elise Mertens",NA,5,1,69.7674418604651,80,76.9230769230769,"WTA","win"
"967","Beijing","Hard","Ajla Tomljanovic",NA,1,5,57.8125,62.1621621621622,33.3333333333333,"WTA","win"
"968","Beijing","Hard","Naomi Osaka","4",8,2,50,75.6756756756757,45.9459459459459,"WTA","win"
"969","Beijing","Hard","Simona Halep","6",0,2,68.2539682539683,62.7906976744186,60,"WTA","win"
"970","Beijing","Hard","Ekaterina Alexandrova",NA,7,7,60.4938271604938,77.5510204081633,59.375,"WTA","win"
"971","Beijing","Hard","Jelena Ostapenko",NA,10,25,48.6725663716814,80,29.3103448275862,"WTA","win"
"972","Indian Wells 125K","Hard","Kristina Mladenovic","4",2,3,65.8536585365854,64.8148148148148,42.8571428571429,"WTA","loss"
"973","Fed Cup G1 PPO: CHN vs KAZ","Hard","Saisai Zheng",NA,0,0,71.1538461538462,43.2432432432432,40,"WTA","loss"
"974","Fed Cup G1 PPO: CHN vs KAZ","Hard","Yulia Putintseva",NA,1,6,63.4408602150538,54.2372881355932,47.0588235294118,"WTA","loss"
"975","Fed Cup G1 RR: GBR vs GRE","Hard","Maria Sakkari",NA,2,5,50,59.5744680851064,42.5531914893617,"WTA","loss"
"976","Fed Cup WG R1: AUS vs USA","Hard","Sofia Kenin",NA,1,2,67.1875,60.4651162790698,33.3333333333333,"WTA","loss"
"977","Fed Cup WG SF: BLR vs AUS","Hard","Aryna Sabalenka",NA,2,8,53.5211267605634,60.5263157894737,36.3636363636364,"WTA","loss"
"978","Fed Cup WG R1: CZE vs ROU","Hard","Karolina Pliskova",NA,5,5,65.2892561983471,59.4936708860759,35.7142857142857,"WTA","loss"
"979","Fed Cup WG F: FRA vs AUS","Hard","Ajla Tomljanovic",NA,0,7,42,57.1428571428571,24.1379310344828,"WTA","loss"
"980","Fed Cup WG F: FRA vs AUS","Hard","Caroline Garcia",NA,0,1,66.6666666666667,43.75,25,"WTA","loss"
"981","Fed Cup WG F: FRA vs AUS","Hard","Ashleigh Barty",NA,8,2,65.0485436893204,61.1940298507463,52.7777777777778,"WTA","loss"
"982","Fed Cup WG R1: FRA vs BEL","Hard","Elise Mertens",NA,0,7,50,67.5,40,"WTA","loss"
"983","Fed Cup WG R1: FRA vs BEL","Hard","Elise Mertens",NA,2,3,65.4545454545455,58.3333333333333,52.6315789473684,"WTA","loss"
"984","Fed Cup WG SF: ROU vs FRA","Clay","Kristina Mladenovic",NA,2,3,55.2631578947368,50,41.1764705882353,"WTA","loss"
"985","Fed Cup WG SF: ROU vs FRA","Clay","Caroline Garcia",NA,5,2,56.6666666666667,62.7450980392157,43.5897435897436,"WTA","loss"
"986","Fed Cup WG R1: LAT vs GER","Hard","Jelena Ostapenko",NA,1,8,59.1549295774648,54.7619047619048,17.2413793103448,"WTA","loss"
"987","Fed Cup WG R1: LAT vs GER","Hard","Jelena Ostapenko",NA,1,7,53.5714285714286,73.3333333333333,38.4615384615385,"WTA","loss"
"988","Fed Cup WG2 R1: GBR vs KAZ","Hard","Yulia Putintseva",NA,6,1,74.1935483870968,60.8695652173913,37.5,"WTA","loss"
"989","Zhuhai","Hard","Kiki Bertens","1",3,4,61.4035087719298,71.4285714285714,31.8181818181818,"WTA","loss"
"990","Zhuhai","Hard","Saisai Zheng","12",3,2,61.6438356164384,64.4444444444444,39.2857142857143,"WTA","loss"
"991","Zhuhai","Hard","Donna Vekic","8",2,2,58.75,51.063829787234,60.6060606060606,"WTA","loss"
"992","Zhuhai","Hard","Dayana Yastremska","10",0,5,50,53.8461538461538,50,"WTA","loss"
"993","Zhuhai","Hard","Donna Vekic","8",3,3,59.4594594594595,72.7272727272727,46.6666666666667,"WTA","loss"
"994","Zhuhai","Hard","Sofia Kenin","2",5,3,60.4651162790698,67.3076923076923,52.9411764705882,"WTA","loss"
"995","Zhuhai","Hard","Petra Martic","5",2,2,57.1428571428571,71.4285714285714,52.3809523809524,"WTA","loss"
"996","Zhuhai","Hard","Saisai Zheng","12",0,3,69.2307692307692,64.4444444444444,15,"WTA","loss"
"997","Zhuhai","Hard","Elise Mertens","6",5,1,67.0588235294118,66.6666666666667,60.7142857142857,"WTA","loss"
"998","Zhuhai","Hard","Maria Sakkari","9",3,5,72.2222222222222,74.3589743589744,26.6666666666667,"WTA","loss"
"999","Zhuhai","Hard","Maria Sakkari","9",3,6,51.4705882352941,62.8571428571429,30.3030303030303,"WTA","loss"
"1000","Shenzhen Finals","Hard","Elina Svitolina","8",NA,NA,NA,NA,NA,"WTA","loss"
"1001","Shenzhen Finals","Hard","Karolina Pliskova","2",1,4,69.1358024691358,73.2142857142857,40,"WTA","loss"
"1002","Shenzhen Finals","Hard","Belinda Bencic","7",2,6,59.4936708860759,72.3404255319149,40.625,"WTA","loss"
"1003","Shenzhen Finals","Hard","Ashleigh Barty","1",4,3,46.8085106382979,56.8181818181818,50,"WTA","loss"
"1004","Shenzhen Finals","Hard","Petra Kvitova","6",1,5,50,51.5151515151515,60.6060606060606,"WTA","loss"
"1005","Shenzhen Finals","Hard","Belinda Bencic","7",4,4,58.0246913580247,61.7021276595745,55.8823529411765,"WTA","loss"
"1006","Shenzhen Finals","Hard","Kiki Bertens",NA,3,0,56.7567567567568,85.7142857142857,25,"WTA","loss"
"1007","Shenzhen Finals","Hard","Petra Kvitova","6",8,10,56.5217391304348,76.9230769230769,30,"WTA","loss"
"1008","Shenzhen Finals","Hard","Simona Halep","5",1,6,65.4320987654321,54.7169811320755,25,"WTA","loss"
"1009","Shenzhen Finals","Hard","Karolina Pliskova","2",7,6,61.7977528089888,72.7272727272727,32.3529411764706,"WTA","loss"
"1010","Shenzhen Finals","Hard","Sofia Kenin",NA,2,10,55.3398058252427,54.3859649122807,56.5217391304348,"WTA","loss"
"1011","Shenzhen Finals","Hard","Simona Halep","5",1,2,66.1971830985916,57.4468085106383,37.5,"WTA","loss"
"1012","Shenzhen Finals","Hard","Petra Kvitova","6",NA,NA,NA,NA,NA,"WTA","loss"
"1013","Australian Open","Hard","Veronika Kudermetova","Q",13,4,60.6060606060606,65,46.1538461538462,"WTA","loss"
"1014","Australian Open","Hard","Ajla Tomljanovic",NA,5,2,66.1157024793388,71.25,46.3414634146341,"WTA","loss"
"1015","Australian Open","Hard","Saisai Zheng",NA,1,3,63.265306122449,51.6129032258064,33.3333333333333,"WTA","loss"
"1016","Australian Open","Hard","Ekaterina Alexandrova",NA,3,5,60.5263157894737,63.0434782608696,43.3333333333333,"WTA","loss"
"1017","Australian Open","Hard","Jelena Ostapenko","22",4,9,50,62.2222222222222,48.8888888888889,"WTA","loss"
"1018","Australian Open","Hard","Kristina Mladenovic",NA,0,6,49.0566037735849,53.8461538461538,37.037037037037,"WTA","loss"
"1019","Australian Open","Hard","Sofia Kenin",NA,1,2,70.5426356589147,58.2417582417582,55.2631578947368,"WTA","loss"
"1020","Australian Open","Hard","Johanna Konta",NA,6,0,76.1904761904762,72.5,64,"WTA","loss"
"1021","Australian Open","Hard","Yulia Putintseva",NA,4,3,71.6666666666667,60.4651162790698,17.6470588235294,"WTA","loss"
"1022","Australian Open","Hard","Kiki Bertens","9",7,4,65.3333333333333,63.265306122449,53.8461538461538,"WTA","loss"
"1023","Australian Open","Hard","Donna Vekic","29",12,7,68.4210526315789,63.4615384615385,41.6666666666667,"WTA","loss"
"1024","Australian Open","Hard","Dayana Yastremska",NA,2,8,43.3333333333333,61.5384615384615,35.2941176470588,"WTA","loss"
"1025","Australian Open","Hard","Su Wei Hsieh","28",0,6,73.3333333333333,59.0909090909091,33.3333333333333,"WTA","loss"
"1026","Australian Open","Hard","Elise Mertens","12",0,2,63.4615384615385,63.6363636363636,31.5789473684211,"WTA","loss"
"1027","Australian Open","Hard","Belinda Bencic",NA,3,2,65.5172413793103,68.4210526315789,30,"WTA","loss"
"1028","Australian Open","Hard","Aryna Sabalenka","11",3,4,68.4210526315789,61.5384615384615,33.3333333333333,"WTA","loss"
"1029","Australian Open","Hard","Maria Sakkari",NA,2,2,62.5,57.5,41.6666666666667,"WTA","loss"
"1030","Australian Open","Hard","Petra Martic","31",1,0,72,68.5185185185185,42.8571428571429,"WTA","loss"
"1031","Australian Open","Hard","Caroline Garcia","19",3,1,75,48.4848484848485,54.5454545454545,"WTA","loss"
"1032","Australian Open","Hard","Simona Halep","1",2,2,64.8648648648649,75,30.7692307692308,"WTA","loss"
"1033","Australian Open","Hard","Anastasija Sevastova","13",4,0,64.2857142857143,62.962962962963,56.6666666666667,"WTA","loss"
"1034","Australian Open","Hard","Elina Svitolina","6",1,3,57.6923076923077,60,27.2727272727273,"WTA","loss"
"1035","Australian Open","Hard","Ashleigh Barty","15",2,1,77.7777777777778,54.2857142857143,60,"WTA","loss"
"1036","Australian Open","Hard","Karolina Pliskova","7",3,4,71.9101123595506,68.75,32,"WTA","loss"
"1037","Australian Open","Hard","Petra Kvitova","8",5,4,63.5593220338983,70.6666666666667,46.5116279069767,"WTA","loss"
"1038","Roland Garros","Clay","Jelena Ostapenko",NA,1,17,54.4303797468354,55.8139534883721,30.5555555555556,"WTA","loss"
"1039","Roland Garros","Clay","Ajla Tomljanovic",NA,1,5,57.1428571428571,52.5,43.3333333333333,"WTA","loss"
"1040","Roland Garros","Clay","Saisai Zheng",NA,0,3,66.0714285714286,48.6486486486486,26.3157894736842,"WTA","loss"
"1041","Roland Garros","Clay","Yulia Putintseva",NA,0,2,72.0588235294118,51.0204081632653,57.8947368421053,"WTA","loss"
"1042","Roland Garros","Clay","Dayana Yastremska",NA,2,2,73.3333333333333,61.8181818181818,60,"WTA","loss"
"1043","Roland Garros","Clay","Maria Sakkari","29",2,7,48.8549618320611,59.375,41.7910447761194,"WTA","loss"
"1044","Roland Garros","Clay","Caroline Garcia","24",4,3,65.4761904761905,63.6363636363636,51.7241379310345,"WTA","loss"
"1045","Roland Garros","Clay","Su Wei Hsieh","25",1,2,68.5393258426966,55.7377049180328,60.7142857142857,"WTA","loss"
"1046","Roland Garros","Clay","Aryna Sabalenka","11",0,8,53.2258064516129,51.5151515151515,27.5862068965517,"WTA","loss"
"1047","Roland Garros","Clay","Kiki Bertens","4",0,2,57.1428571428571,62.5,16.6666666666667,"WTA","loss"
"1048","Roland Garros","Clay","Kristina Mladenovic",NA,1,1,71.4285714285714,51.4285714285714,14.2857142857143,"WTA","loss"
"1049","Roland Garros","Clay","Naomi Osaka","1",1,3,52.8301886792453,67.8571428571429,48,"WTA","loss"
"1050","Roland Garros","Clay","Ekaterina Alexandrova",NA,1,8,52.4590163934426,71.875,27.5862068965517,"WTA","loss"
"1051","Roland Garros","Clay","Elina Svitolina","9",0,1,54.8387096774194,47.0588235294118,28.5714285714286,"WTA","loss"
"1052","Roland Garros","Clay","Belinda Bencic","15",0,6,66.1016949152542,51.2820512820513,35,"WTA","loss"
"1053","Roland Garros","Clay","Elise Mertens","20",4,6,64.6616541353384,66.2790697674419,46.8085106382979,"WTA","loss"
"1054","Roland Garros","Clay","Veronika Kudermetova",NA,6,5,56.1224489795918,58.1818181818182,34.8837209302326,"WTA","loss"
"1055","Roland Garros","Clay","Karolina Pliskova","2",2,3,72.7272727272727,54.1666666666667,33.3333333333333,"WTA","loss"
"1056","Roland Garros","Clay","Sofia Kenin",NA,1,6,68.2926829268293,60.7142857142857,42.3076923076923,"WTA","loss"
"1057","Roland Garros","Clay","Donna Vekic","23",1,2,47.0588235294118,45.8333333333333,51.8518518518519,"WTA","loss"
"1058","Roland Garros","Clay","Anastasija Sevastova","12",0,1,65.2173913043478,33.3333333333333,43.75,"WTA","loss"
"1059","Roland Garros","Clay","Simona Halep","3",1,2,72.7272727272727,52.5,53.3333333333333,"WTA","loss"
"1060","Roland Garros","Clay","Petra Martic","31",1,2,64.2857142857143,57.4074074074074,36.6666666666667,"WTA","loss"
"1061","Roland Garros","Clay","Johanna Konta","26",3,2,70.9302325581395,54.0983606557377,60,"WTA","loss"
"1062","Wimbledon","Grass","Saisai Zheng",NA,0,3,71.6666666666667,53.4883720930233,41.1764705882353,"WTA","loss"
"1063","Wimbledon","Grass","Donna Vekic","22",10,9,55,63.6363636363636,44.4444444444444,"WTA","loss"
"1064","Wimbledon","Grass","Ekaterina Alexandrova",NA,3,4,57.5342465753425,47.6190476190476,25.8064516129032,"WTA","loss"
"1065","Wimbledon","Grass","Jelena Ostapenko",NA,0,9,50,62.5,25,"WTA","loss"
"1066","Wimbledon","Grass","Aryna Sabalenka","10",0,8,61.6666666666667,64.8648648648649,30.4347826086957,"WTA","loss"
"1067","Wimbledon","Grass","Caroline Garcia","23",1,2,63.9344262295082,53.8461538461538,45.4545454545455,"WTA","loss"
"1068","Wimbledon","Grass","Naomi Osaka","2",3,1,73.134328358209,63.265306122449,38.8888888888889,"WTA","loss"
"1069","Wimbledon","Grass","Kristina Mladenovic",NA,3,8,48.5294117647059,57.5757575757576,42.8571428571429,"WTA","loss"
"1070","Wimbledon","Grass","Anastasija Sevastova","12",4,4,64.1975308641975,50,55.1724137931034,"WTA","loss"
"1071","Wimbledon","Grass","Ajla Tomljanovic",NA,0,5,49.0196078431373,40,30.7692307692308,"WTA","loss"
"1072","Wimbledon","Grass","Veronika Kudermetova",NA,6,5,51.4851485148515,78.8461538461538,38.7755102040816,"WTA","loss"
"1073","Wimbledon","Grass","Sofia Kenin","27",1,5,70.7865168539326,66.6666666666667,42.3076923076923,"WTA","loss"
"1074","Wimbledon","Grass","Yulia Putintseva",NA,3,1,65.7142857142857,52.1739130434783,62.5,"WTA","loss"
"1075","Wimbledon","Grass","Belinda Bencic","13",4,7,65.0485436893204,73.134328358209,38.8888888888889,"WTA","loss"
"1076","Wimbledon","Grass","Kiki Bertens","4",2,4,49.2063492063492,64.5161290322581,40.625,"WTA","loss"
"1077","Wimbledon","Grass","Maria Sakkari","31",2,6,57.1428571428571,61.5384615384615,43.5897435897436,"WTA","loss"
"1078","Wimbledon","Grass","Su Wei Hsieh","28",2,3,67.0212765957447,65.0793650793651,51.6129032258064,"WTA","loss"
"1079","Wimbledon","Grass","Ashleigh Barty","1",12,3,50.6493506493507,82.0512820512821,36.8421052631579,"WTA","loss"
"1080","Wimbledon","Grass","Elise Mertens","21",2,3,63.0952380952381,50.9433962264151,64.5161290322581,"WTA","loss"
"1081","Wimbledon","Grass","Petra Kvitova","6",6,5,59.7560975609756,75.5102040816327,42.4242424242424,"WTA","loss"
"1082","Wimbledon","Grass","Petra Martic","24",5,3,62.2222222222222,60.7142857142857,35.2941176470588,"WTA","loss"
"1083","Wimbledon","Grass","Karolina Pliskova","3",7,7,57.4626865671642,75.3246753246753,42.1052631578947,"WTA","loss"
"1084","Wimbledon","Grass","Dayana Yastremska",NA,3,6,55.0561797752809,67.3469387755102,37.5,"WTA","loss"
"1085","Wimbledon","Grass","Johanna Konta","19",3,1,62.1212121212121,51.219512195122,64,"WTA","loss"
"1086","Wimbledon","Grass","Elina Svitolina","8",1,0,66.6666666666667,47.2222222222222,44.4444444444444,"WTA","loss"
"1087","Us Open","Hard","Veronika Kudermetova",NA,2,0,58.5714285714286,56.0975609756098,58.6206896551724,"WTA","loss"
"1088","Us Open","Hard","Saisai Zheng",NA,1,4,58.3333333333333,52.3809523809524,20,"WTA","loss"
"1089","Us Open","Hard","Caroline Garcia","27",2,6,63.1578947368421,52.7777777777778,33.3333333333333,"WTA","loss"
"1090","Us Open","Hard","Ajla Tomljanovic",NA,4,7,61,60.655737704918,33.3333333333333,"WTA","loss"
"1091","Us Open","Hard","Aryna Sabalenka","9",3,11,61.1764705882353,63.4615384615385,33.3333333333333,"WTA","loss"
"1092","Us Open","Hard","Simona Halep","4",0,4,66.304347826087,68.8524590163934,45.1612903225806,"WTA","loss"
"1093","Us Open","Hard","Petra Kvitova","6",3,3,57.8125,54.0540540540541,62.962962962963,"WTA","loss"
"1094","Us Open","Hard","Ekaterina Alexandrova",NA,3,4,57.0093457943925,62.2950819672131,47.8260869565217,"WTA","loss"
"1095","Us Open","Hard","Su Wei Hsieh","29",0,6,56.3829787234043,52.8301886792453,36.5853658536585,"WTA","loss"
"1096","Us Open","Hard","Kristina Mladenovic",NA,2,11,61.9469026548673,57.1428571428571,20.9302325581395,"WTA","loss"
"1097","Us Open","Hard","Yulia Putintseva",NA,1,3,60.655737704918,54.0540540540541,50,"WTA","loss"
"1098","Us Open","Hard","Kiki Bertens","7",2,5,38.7755102040816,78.9473684210526,30,"WTA","loss"
"1099","Us Open","Hard","Jelena Ostapenko",NA,8,12,51.3888888888889,59.4594594594595,51.4285714285714,"WTA","loss"
"1100","Us Open","Hard","Dayana Yastremska","32",0,5,61.7647058823529,52.3809523809524,15.3846153846154,"WTA","loss"
"1101","Us Open","Hard","Sofia Kenin","20",2,4,67.2413793103448,66.6666666666667,63.1578947368421,"WTA","loss"
"1102","Us Open","Hard","Anastasija Sevastova","12",3,3,62.3188405797101,60.4651162790698,42.3076923076923,"WTA","loss"
"1103","Us Open","Hard","Maria Sakkari","30",1,4,58.0645161290323,52.7777777777778,53.8461538461538,"WTA","loss"
"1104","Us Open","Hard","Naomi Osaka","1",9,3,57.3529411764706,71.7948717948718,41.3793103448276,"WTA","loss"
"1105","Us Open","Hard","Karolina Pliskova","3",16,9,67.7083333333333,76.9230769230769,22.5806451612903,"WTA","loss"
"1106","Us Open","Hard","Petra Martic","22",2,1,62.3188405797101,60.4651162790698,46.1538461538462,"WTA","loss"
"1107","Us Open","Hard","Ashleigh Barty","2",6,2,68.4210526315789,71.7948717948718,38.8888888888889,"WTA","loss"
"1108","Us Open","Hard","Donna Vekic","23",4,1,55.1282051282051,72.0930232558139,42.8571428571429,"WTA","loss"
"1109","Us Open","Hard","Elise Mertens","25",3,3,63.855421686747,60.377358490566,53.3333333333333,"WTA","loss"
"1110","Us Open","Hard","Johanna Konta","16",3,1,64.0625,58.5365853658537,47.8260869565217,"WTA","loss"
"1111","Us Open","Hard","Belinda Bencic","13",2,4,58.4415584415584,62.2222222222222,46.875,"WTA","loss"
"1112","Us Open","Hard","Elina Svitolina","5",5,4,64.5161290322581,57.5,40.9090909090909,"WTA","loss"
"1113","Auckland","Hard","Su Wei Hsieh","3",1,3,55.3571428571429,61.2903225806452,40,"WTA","loss"
"1114","Auckland","Hard","Sofia Kenin",NA,3,4,69.6078431372549,66.1971830985916,45.1612903225806,"WTA","loss"
"1115","Auckland","Hard","Petra Martic","4",11,5,55.2941176470588,59.5744680851064,52.6315789473684,"WTA","loss"
"1116","Shenzhen","Hard","Veronika Kudermetova",NA,3,3,58.8235294117647,61.4285714285714,51.0204081632653,"WTA","loss"
"1117","Shenzhen","Hard","Ekaterina Alexandrova",NA,4,7,60.3174603174603,60.5263157894737,32,"WTA","loss"
"1118","Shenzhen","Hard","Jelena Ostapenko","4",0,8,42.8571428571429,46.6666666666667,10,"WTA","loss"
"1119","Shenzhen","Hard","Saisai Zheng","6",1,3,63.5294117647059,59.2592592592593,48.3870967741936,"WTA","loss"
"1120","Shenzhen","Hard","Caroline Garcia","2",1,2,63.3802816901408,51.1111111111111,34.6153846153846,"WTA","loss"
"1121","Hobart","Hard","Belinda Bencic",NA,5,6,69.3069306930693,58.5714285714286,38.7096774193548,"WTA","loss"
"1122","Hobart","Hard","Dayana Yastremska",NA,4,3,59.375,60.5263157894737,38.4615384615385,"WTA","loss"
"1123","Hobart","Hard","Caroline Garcia","1",5,0,67.2413793103448,58.974358974359,52.6315789473684,"WTA","loss"
"1124","Hobart","Hard","Maria Sakkari","4",5,1,58.5365853658537,68.75,50,"WTA","loss"
"1125","Hua Hin","Hard","Ajla Tomljanovic","6",0,6,52.0833333333333,56,45.6521739130435,"WTA","loss"
"1126","Hua Hin","Hard","Saisai Zheng","4",2,3,63.7931034482759,45.9459459459459,33.3333333333333,"WTA","loss"
"1127","Hua Hin","Hard","Su Wei Hsieh","3",0,6,55.1724137931034,52.0833333333333,46.1538461538462,"WTA","loss"
"1128","Hua Hin","Hard","Caroline Garcia","2",4,7,65.1162790697674,64.2857142857143,43.3333333333333,"WTA","loss"
"1129","Budapest","Hard","Ekaterina Alexandrova","5",7,5,57.5757575757576,64.9122807017544,57.1428571428571,"WTA","loss"
"1130","Acapulco","Hard","Sofia Kenin","5",4,6,68.4782608695652,65.0793650793651,41.3793103448276,"WTA","loss"
"1131","Acapulco","Hard","Donna Vekic","3",6,6,50,56.4102564102564,30.7692307692308,"WTA","loss"
"1132","Acapulco","Hard","Johanna Konta","8",0,2,55.5555555555556,56.6666666666667,25,"WTA","loss"
"1133","Acapulco","Hard","Saisai Zheng","7",3,4,49.2753623188406,61.7647058823529,48.5714285714286,"WTA","loss"
"1134","Acapulco","Hard","Maria Sakkari","6",4,7,52.5773195876289,52.9411764705882,39.1304347826087,"WTA","loss"
"1135","Monterrey","Hard","Kristina Mladenovic","7",7,6,59.8039215686275,57.3770491803279,31.7073170731707,"WTA","loss"
"1136","Bogota","Clay","Jelena Ostapenko","1",7,16,46.218487394958,69.0909090909091,42.1875,"WTA","loss"
"1137","Lugano","Clay","Veronika Kudermetova",NA,1,1,51.5151515151515,52.9411764705882,37.5,"WTA","loss"
"1138","Lugano","Clay","Belinda Bencic","1",3,5,60.3174603174603,63.1578947368421,36,"WTA","loss"
"1139","Lugano","Clay","Ekaterina Alexandrova","6",6,13,57.258064516129,63.3802816901408,30.188679245283,"WTA","loss"
"1140","Istanbul","Clay","Kristina Mladenovic",NA,2,5,60.1503759398496,55,43.3962264150943,"WTA","loss"
"1141","Istanbul","Clay","Veronika Kudermetova",NA,0,1,66.6666666666667,38.0952380952381,28.5714285714286,"WTA","loss"
"1142","Istanbul","Clay","Ajla Tomljanovic","5",4,5,53.3333333333333,60,28.5714285714286,"WTA","loss"
"1143","Istanbul","Clay","Dayana Yastremska","4",0,7,56.9444444444444,46.3414634146341,41.9354838709677,"WTA","loss"
"1144","Istanbul","Clay","Maria Sakkari","8",0,5,56.8965517241379,54.5454545454545,28,"WTA","loss"
"1145","Prague","Clay","Ekaterina Alexandrova",NA,2,8,50.6172839506173,60.9756097560976,40,"WTA","loss"
"1146","Prague","Clay","Anastasija Sevastova","2",1,3,49.3670886075949,61.5384615384615,52.5,"WTA","loss"
"1147","Rabat","Clay","Johanna Konta","7",3,2,66.2650602409639,61.8181818181818,46.4285714285714,"WTA","loss"
"1148","Rabat","Clay","Ajla Tomljanovic","4",3,5,56,61.9047619047619,39.3939393939394,"WTA","loss"
"1149","Rabat","Clay","Elise Mertens","1",1,8,57.3333333333333,58.1395348837209,46.875,"WTA","loss"
"1150","Rabat","Clay","Su Wei Hsieh","2",0,4,64.5454545454545,63.3802816901408,46.1538461538462,"WTA","loss"
"1151","Rabat","Clay","Yulia Putintseva","3",3,7,58.9473684210526,64.2857142857143,51.2820512820513,"WTA","loss"
"1152","Nurnberg","Clay","Veronika Kudermetova",NA,4,5,54,64.8148148148148,39.1304347826087,"WTA","loss"
"1153","Nurnberg","Clay","Ekaterina Alexandrova","5",0,2,51.063829787234,45.8333333333333,43.4782608695652,"WTA","loss"
"1154","Nurnberg","Clay","Ajla Tomljanovic","3",2,6,47.3684210526316,66.6666666666667,40,"WTA","loss"
"1155","Strasbourg","Clay","Caroline Garcia","4",4,7,60.9375,58.974358974359,42,"WTA","loss"
"1156","Strasbourg","Clay","Aryna Sabalenka","2",5,9,68.1159420289855,70.2127659574468,27.2727272727273,"WTA","loss"
"1157","Strasbourg","Clay","Saisai Zheng","7",0,0,76.1904761904762,43.75,46.6666666666667,"WTA","loss"
"1158","Strasbourg","Clay","Sofia Kenin","5",0,3,73.8461538461538,58.3333333333333,35.2941176470588,"WTA","loss"
"1159","Nottingham","Grass","Donna Vekic","2",7,3,55.5555555555556,70.9090909090909,59.0909090909091,"WTA","loss"
"1160","Nottingham","Grass","Maria Sakkari","4",6,3,60.8108108108108,57.7777777777778,41.3793103448276,"WTA","loss"
"1161","Nottingham","Grass","Ajla Tomljanovic","6",3,4,65.625,66.6666666666667,50,"WTA","loss"
"1162","Nottingham","Grass","Kristina Mladenovic","8",3,5,51.3513513513514,68.4210526315789,41.6666666666667,"WTA","loss"
"1163","S-Hertogenbosch","Grass","Kiki Bertens","1",14,8,62.5,73.3333333333333,47.2222222222222,"WTA","loss"
"1164","S-Hertogenbosch","Grass","Veronika Kudermetova",NA,10,0,62.8571428571429,71.2121212121212,28.2051282051282,"WTA","loss"
"1165","S-Hertogenbosch","Grass","Ekaterina Alexandrova",NA,10,5,66.6666666666667,65.3846153846154,42.3076923076923,"WTA","loss"
"1166","S-Hertogenbosch","Grass","Elise Mertens","3",1,3,65.3846153846154,55.8823529411765,38.8888888888889,"WTA","loss"
"1167","S-Hertogenbosch","Grass","Aryna Sabalenka","2",4,11,60.2272727272727,73.5849056603774,51.4285714285714,"WTA","loss"
"1168","Mallorca","Grass","Belinda Bencic","3",3,13,52.0661157024793,69.8412698412698,48.2758620689655,"WTA","loss"
"1169","Mallorca","Grass","Anastasija Sevastova","2",11,3,58.695652173913,74.0740740740741,34.2105263157895,"WTA","loss"
"1170","Mallorca","Grass","Caroline Garcia","6",2,3,64,60.4166666666667,40.7407407407407,"WTA","loss"
"1171","Mallorca","Grass","Elise Mertens","4",4,7,54.2168674698795,64.4444444444444,39.4736842105263,"WTA","loss"
"1172","Mallorca","Grass","Ajla Tomljanovic",NA,4,4,64.6153846153846,61.9047619047619,21.7391304347826,"WTA","loss"
"1173","Mallorca","Grass","Saisai Zheng",NA,0,4,65.5913978494624,52.4590163934426,50,"WTA","loss"
"1174","Bucharest","Clay","Anastasija Sevastova","1",0,1,55.8823529411765,60.5263157894737,46.6666666666667,"WTA","loss"
"1175","Bucharest","Clay","Veronika Kudermetova","3",9,3,60.3448275862069,77.1428571428571,56.5217391304348,"WTA","loss"
"1176","Lausanne","Clay","Caroline Garcia","2",1,2,63.6363636363636,65.7142857142857,50,"WTA","loss"
"1177","Jurmala","Clay","Caroline Garcia","2",3,1,79.2207792207792,63.9344262295082,56.25,"WTA","loss"
"1178","Jurmala","Clay","Jelena Ostapenko","8",2,5,50,55,40,"WTA","loss"
"1179","Palermo","Clay","Kiki Bertens","1",0,5,59.4594594594595,54.5454545454545,36.6666666666667,"WTA","loss"
"1180","Washington","Hard","Su Wei Hsieh","4",0,2,67.1641791044776,55.5555555555556,31.8181818181818,"WTA","loss"
"1181","Washington","Hard","Kristina Mladenovic",NA,9,7,56.6265060240964,68.0851063829787,38.8888888888889,"WTA","loss"
"1182","Washington","Hard","Sofia Kenin","3",4,6,62.8099173553719,53.9473684210526,44.4444444444444,"WTA","loss"
"1183","New York","Hard","Yulia Putintseva","7",1,6,60,64.5833333333333,40.625,"WTA","loss"
